BSI_2000,BSI_2024,NDVI_2000,NDVI_2024,SI_2000,SI_2024,latitude,longitude,Zone,NDVI_Change,SI_Change,Degradation_Status,NDVI_2000_norm,NDVI_2024_norm,BSI_2000_norm,BSI_2024_norm,SI_2000_norm,SI_2024_norm,CLDI,CLDI_2000,WorldCover_Class,WorldCover_Label,WC_Consistency
0.0398052670061588,-0.0121989464387297,0.1234720572829246,0.1981791704893112,12330.36433788814,12089.966383121846,6.68891475164233,38.23659408229854,Northern Zone,0.0747071132063865,-240.39795476629297,Stable,0.239106437777392,0.6639180942891562,0.6134781230630845,0.4965239507604572,0.6467190264574159,0.7723419936486327,0.4714665368132856,0.6938340233217125,20,Shrubland,Consistent
0.0648585855960846,0.0197618845850229,0.1216353327035904,0.178477257490158,11341.06473481805,10531.354696248742,6.516468825082047,38.202885788414704,Southern Zone,0.0568419247865676,-809.7100385693084,Stable,0.2296177797607962,0.6234650228754827,0.7395477240208328,0.6549967828580066,0.4226528222299084,0.4041622798291939,0.4655989793854994,0.6915859917718334,30,Grassland,Consistent
0.0273641068488359,-0.0124769331887364,0.12584088742733,0.1827704906463623,11537.266357330926,10637.053475352794,6.677358616544292,38.22345576908896,Northern Zone,0.0569296032190322,-900.2128819781319,Stable,0.2513439933655105,0.6322801296862248,0.550873558687496,0.4951455965015703,0.4670904755791167,0.4291307479661599,0.4182297637005906,0.6330081660393169,40,Cropland,Consistent
-0.0402375161647796,-0.0562364123761653,0.2375396788120269,0.2658344507217407,10700.676038219615,10083.57693341138,6.758961472310034,38.27006615975998,Northern Zone,0.0282947719097137,-617.0991048082342,Improved,0.8283883930765714,0.8028317055142286,0.210698678987142,0.2781709942832516,0.2776113564982716,0.2983869350369854,0.2417128325352583,0.2045376784575112,20,Shrubland,Consistent
0.0170793551951646,-0.0369030684232711,0.1719407737255096,0.2337431758642196,11324.605918942469,10403.070105701316,6.622438291842163,38.199940337025474,Central Zone,0.06180240213871,-921.5358132411512,Stable,0.4894994907160909,0.7369401023169693,0.4991201539529528,0.374032386868889,0.4189250693956037,0.3738585266666909,0.3185113702355203,0.4887713147069611,40,Cropland,Consistent
0.0266222469508647,-0.0022853412665426,0.1447293907403946,0.1994059681892395,11004.89551935878,11121.38551500406,6.611487591926804,38.20180583494145,Central Zone,0.0546765774488449,116.48999564528094,Stable,0.3489234292807053,0.6664370240482849,0.5471404811325971,0.5456790270713905,0.3465139459457731,0.5435410486550616,0.439193405828287,0.5589832188885812,20,Shrubland,Consistent
-0.0100972708314657,-0.0268168449401855,0.0970479324460029,0.1733866333961486,11929.889354055216,11354.890177313291,6.70222036102667,38.241485598401496,Northern Zone,0.0763387009501457,-574.9991767419233,Stable,0.1025974114451641,0.61301266832372,0.3623659596430248,0.4240433643477128,0.5560155537813447,0.598700188335962,0.4404467128096462,0.6686141929265944,40,Cropland,Consistent
0.06479212641716,0.0326448455452919,0.1046925783157348,0.1625476628541946,12343.245926274136,11621.35221215568,6.634019185749787,38.20908588342633,Central Zone,0.0578550845384597,-721.893714118456,Degraded,0.1420902298742401,0.5907574868394037,0.7392132979791518,0.7188749500952326,0.6496365739881274,0.6616446128890954,0.5526126641866871,0.7806461892542509,30,Grassland,Consistent
0.0477252937853336,0.0442922487854957,0.0934707820415496,0.1292447298765182,12006.14415683395,12217.218086601775,6.64222825935855,38.22095798933754,Central Zone,0.0357739478349685,211.07392976782648,Degraded,0.0841175820555621,0.5223780393162807,0.6533321093540162,0.7766267956803963,0.5732864838006484,0.802401755271664,0.6322793701003113,0.7685981385385535,30,Grassland,Consistent
0.0582491047680377,-0.0268615763634443,0.1070210561156272,0.1612253487110138,12268.270446199733,11833.595471374769,6.759813084519962,38.25709504389797,Northern Zone,0.0542042925953865,-434.674974824964,Stable,0.1541193222003325,0.5880424373684359,0.7062884730541836,0.4238215705113039,0.6326553974281928,0.7117813230764556,0.4754815170844644,0.7613579603017274,40,Cropland,Consistent
0.0295497681945562,-0.0249316245317459,0.1282472461462021,0.2547436356544494,12583.987123397555,10377.834871471065,6.718835736461268,38.21794552882261,Northern Zone,0.1264963895082473,-2206.1522519264945,Stable,0.2637754244061445,0.7800594227428923,0.5618719201498587,0.433390937852028,0.7041619837560407,0.3678973874071101,0.3135670474655843,0.6775062605930935,20,Shrubland,Consistent
-0.0262750498950481,-0.0715219900012016,0.2173225134611129,0.2730704247951507,9872.719736729085,9341.438038937498,6.525973256174426,38.1982512928907,Southern Zone,0.0557479113340377,-531.2816977915863,Improved,0.7239449886390215,0.817689012819957,0.2809585347700356,0.2023798243137912,0.090087753774168,0.1230767611925656,0.176484793122672,0.2403326168663335,10,Tree cover,Inconsistent
0.0175287574529647,-0.017986549064517,0.1068180203437805,0.1716281771659851,11559.412452843972,10378.413349765891,6.699422080428716,38.23997751154422,Northern Zone,0.0648101568222045,-1180.9991030780784,Stable,0.1530704240553057,0.6094021074883493,0.5013815694659121,0.4678270192419339,0.4721063388673148,0.3680340372056672,0.4092538594695389,0.6683005265855837,40,Cropland,Consistent
0.0108280954882502,-0.0600640401244163,0.1327810883522033,0.2204732298851013,11394.940047367094,10629.34394463638,6.643185834408213,38.224633384598704,Central Zone,0.0876921415328979,-765.5961027307148,Stable,0.2871975959597848,0.7096935058888998,0.4676634902816238,0.2591922947297353,0.4348550274536573,0.4273095805536746,0.3083728515852056,0.5836712545953262,20,Shrubland,Consistent
0.0106129208579659,-0.0314492061734199,0.1322865337133407,0.1901906132698059,12201.557539688783,11179.44737441727,6.745602412565438,38.23832400496551,Northern Zone,0.0579040795564651,-1022.1101652715153,Stable,0.2846426893115658,0.6475155411103479,0.4665807203611918,0.4010745184067553,0.617545608959154,0.5572565872735789,0.4080159024215684,0.6211619932444055,40,Cropland,Consistent
-0.0151171423494815,-0.0340101383626461,0.152492269873619,0.2661980390548706,11638.84616274311,11092.20511934261,6.711703816133717,38.22686502125852,Northern Zone,0.1137057691812515,-546.6410434004993,Stable,0.3890270496863484,0.8035782454469709,0.337105705323268,0.3883765326586737,0.4900972587156347,0.5366479720701398,0.3220534314881446,0.5046376384969332,20,Shrubland,Consistent
0.0306881163269281,-0.0417096018791198,0.1203663349151611,0.1995173543691635,11974.652312280305,10945.571951133925,6.670579323040155,38.23172211851296,Central Zone,0.0791510194540023,-1029.0803611463798,Stable,0.2230620412610225,0.6666657283924343,0.5676001471024681,0.3501999349293923,0.5661539042955512,0.50200986537416,0.3721290893574325,0.6719798043593395,40,Cropland,Consistent
0.052263256162405,0.0076037608087062,0.1202547773718833,0.1674467176198959,11210.80550082836,11617.870531620163,6.623934902256183,38.21751329406383,Central Zone,0.0471919402480125,407.065030791804,Degraded,0.2224857265597087,0.6008165005151278,0.6761673718357184,0.5947126085699991,0.3931504429354282,0.660822160347533,0.5101699643829425,0.6702374368579468,30,Grassland,Consistent
0.0290143229067325,-0.0434217378497123,0.1204799190163612,0.2725893557071686,12828.37550120825,11158.928932914989,6.703492907749537,38.23705481194677,Northern Zone,0.1521094366908073,-1669.4465682932605,Stable,0.2236488253137524,0.8167012548204222,0.5591775316388777,0.3417105738112712,0.759513442508704,0.5524096622928694,0.3046444771917441,0.707831535336528,40,Cropland,Consistent
-0.0120037170127034,-0.0371155887842178,0.1653977483510971,0.238334372639656,10507.266979976424,10364.92353835854,6.679536290862361,38.214436290873806,Northern Zone,0.0729366242885589,-142.3434416178825,Stable,0.4556977270383743,0.7463670047217732,0.3527726233968357,0.3729786375639168,0.2338061902884773,0.3648474353437239,0.3116795759770332,0.424744161557559,20,Shrubland,Consistent
0.0601026341319084,-0.0110597722232341,0.1163702383637428,0.1713733673095703,13368.499433414136,12450.146443613578,6.718476755004725,38.24891592119646,Northern Zone,0.0550031289458274,-918.35298980056,Degraded,0.2024179044076623,0.6088789176174522,0.7156155291257338,0.5021723697282847,0.8818459683949338,0.8574247584656725,0.5176972038028939,0.7898449002128757,40,Cropland,Consistent
0.0396475754678249,-0.0299370605498552,0.1486981213092804,0.1932025998830795,11119.021539685946,10184.908381372668,6.53016703747226,38.19623241698452,Southern Zone,0.0445044785737991,-934.1131583132792,Stable,0.369426191399682,0.6536999207474432,0.6126846110482664,0.4085722583538838,0.3723623179646664,0.3223237397109861,0.3601864650746408,0.5735647512075722,40,Cropland,Consistent
-0.0821088403463363,-0.0633666515350341,0.1901498585939407,0.30209481716156,10474.37862334677,10146.089038814856,6.736382104025997,38.25929010757538,Northern Zone,0.1119449585676193,-328.28958453191444,Improved,0.5835689995884237,0.8772835210886364,0.0,0.2428168073974652,0.22635731513436,0.3131537235010682,0.196834026375135,0.2534869632326602,20,Shrubland,Consistent
0.0242956597357988,-0.0128814987838268,0.1353944092988968,0.2081745415925979,12816.74064228188,11934.247234426715,6.738093856423096,38.25337317001163,Northern Zone,0.0727801322937011,-882.4934078551614,Stable,0.3006982095138154,0.6844411501500163,0.5354329733729384,0.4931396206376899,0.7568782664020284,0.7355575706357391,0.4528328252434467,0.6616564405353795,20,Shrubland,Consistent
0.0427061021327972,0.0013924571685492,0.1157009974122047,0.1662303656339645,12753.924054070676,11646.949442290885,6.742920151324934,38.22152793413038,Northern Zone,0.0505293682217597,-1106.9746117797913,Degraded,0.1989605550634575,0.5983190184811162,0.6280752761526787,0.5639148211738588,0.7426509540293882,0.6676912638574692,0.5035531898830934,0.7374724961199524,50,Built-up,Inconsistent
0.0402609482407569,-0.0003166856185998,0.1042457297444343,0.1886268407106399,11402.906566676264,10863.05910104104,6.7342756042767205,38.231425652964965,Northern Zone,0.0843811109662056,-539.8474656352246,Stable,0.139781776377194,0.6443047156938817,0.6157711347135576,0.5554403012924042,0.4366593622951669,0.4825184437522858,0.4409834212912376,0.7021723246845036,30,Grassland,Consistent
0.0674007162451744,0.0048851417377591,0.1277368366718292,0.2038620561361313,11926.300545111764,11182.269235154345,6.533486609831527,38.212377473595154,Southern Zone,0.076125219464302,-744.0313099574214,Stable,0.2611386104791973,0.6755865134379178,0.7523398575405049,0.5812327568337531,0.555202725397343,0.5579231752937797,0.448161205389923,0.7061731971020214,30,Grassland,Consistent
0.0111877527087926,-0.0479547269642353,0.1339864432811737,0.2279111593961715,11467.396609518655,10617.986482629402,6.673483947227849,38.222974475442,Northern Zone,0.0939247161149978,-849.4101268892555,Stable,0.2934245506367696,0.7249654794121878,0.4694733041037969,0.31923444913504,0.4512656949625624,0.4246266883704184,0.3182129327085017,0.5843828549052668,20,Shrubland,Consistent
0.0149654746055603,-0.0146318105980753,0.1450414657592773,0.2200091034173965,11741.232483667189,11130.705302556236,6.717900661881416,38.21845735901742,Northern Zone,0.0749676376581192,-610.5271811109506,Stable,0.3505356324183003,0.7087405354263947,0.4884829969852166,0.4844609705096123,0.5132867093361386,0.5457425955462583,0.4001165425489379,0.5739344247536425,40,Cropland,Consistent
0.0005198395228944,-0.0377788245677948,0.1567842662334442,0.2387421727180481,10719.195342313116,9856.627810094698,6.6534145796656015,38.21338786621144,Central Zone,0.0819579064846038,-862.5675322184179,Improved,0.4111998273172862,0.7472043226865012,0.41579181062936,0.3696900856206405,0.2818057887615501,0.2447763635405384,0.2862601370510492,0.4754987872824749,20,Shrubland,Consistent
0.0304534826427698,-0.0319640226662159,0.142177864909172,0.2292230725288391,11338.311539048207,10403.695411561896,6.616930082056072,38.2046771633225,Central Zone,0.087045207619667,-934.6161274863116,Stable,0.3357420539643487,0.7276591729457356,0.5664194582118163,0.3985218805368802,0.422029251651562,0.3740062382068627,0.3305282253295688,0.5864606608116829,20,Shrubland,Consistent
0.0289002619683742,-0.0115731069818139,0.1253431886434555,0.1644918024539947,11565.25173635686,11743.164320864646,6.644099806779078,38.21312853468813,Central Zone,0.0391486138105392,177.91258450778696,Stable,0.2487728438264911,0.5947493031707539,0.5586035710702575,0.4996270788081019,0.4734288766385632,0.6904194178658147,0.4905973556302165,0.6378804247355443,40,Cropland,Consistent
-0.0342449992895126,-0.0494741648435592,0.1918557435274124,0.2522782385349273,10965.1886440681,10391.084568280012,6.690426398633779,38.239804804619794,Northern Zone,0.0604224950075149,-574.1040757880874,Improved,0.5923817301042005,0.77499733127272,0.2408533352849017,0.3117005516667983,0.3375207463119025,0.3710272687113494,0.2802169536059494,0.3435692847957508,20,Shrubland,Consistent
-0.0150006674230098,-0.0403746776282787,0.1370487809181213,0.2413647919893264,12340.546036683096,10584.34463627107,6.743362234195836,38.243235083517874,Northern Zone,0.1043160110712051,-1756.2014004120265,Stable,0.3092448183542511,0.7525892314857867,0.3376918132055098,0.356818950139268,0.649025076712054,0.4166797151320631,0.3140870123252997,0.5764901501269382,40,Cropland,Consistent
0.05779629945755,-0.0080447327345609,0.1120129227638244,0.1604584455490112,12066.66229426756,10324.993356396297,6.5082252063116695,38.19344579127545,Southern Zone,0.0484455227851867,-1741.6689378712654,Stable,0.1799076826448598,0.5864677888365295,0.7040099332032719,0.5171219762106973,0.586993220667404,0.3554150134701839,0.4329857011389812,0.7386477827720325,30,Grassland,Consistent
